Country,Year,GDP,Population,Urban_Population,Electricity_Access,Urban_Electricity_Acess,Brightness,UPC,EAC,BC,int_B_UP,int_B_EA,int_UP_EA,int_ALL
Cambodia,2019,24.3256435,16.61773727,15.18246281,4.442651256,4.58394655,10.83387487,-0.43325218999999926,0.050735256000000284,-1.3825701299999995,0.5990015366510835,-0.07014504948350364,-0.021981160772210726,0.030390496306386273
Cambodia,2020,24.27340245,16.63244356,15.21494767,4.470495283,4.588024027,10.99026775,-0.400767329999999,0.07857928299999983,-1.226177250000001,0.4914117825892416,-0.09635212913591162,-0.031492009441224246,0.038614785533614415
Cambodia,2021,24.32849636,16.64721135,15.2475483,4.424846632,4.604169686,11.16290822,-0.36816669999999974,0.03293063200000024,-1.05353678,0.3878771596212257,-0.03469363200064521,-0.012123962112354478,0.012773040004691935
Cambodia,2022,24.41200861,16.66052023,15.27877568,4.535820108,4.605170186,11.27052105,-0.33693931999999904,0.14390410800000009,-0.945923950000001,0.3187189724847134,-0.1361223422605868,-0.04848695229472645,0.04586496943808926
Cambodia,2023,24.46889528,16.67335229,15.30960204,4.564348191,4.610157727,11.43613402,-0.3061129600000001,0.1724321909999995,-0.7803109799999994,0.2388633038083007,-0.1345507319427567,-0.05278372838629523,0.041187722825163815
Cameroon,2019,24.40380454,17.05442804,16.49174758,4.162003211,4.544358047,10.84587974,0.8760325799999986,-0.22991278900000012,-1.3705652599999993,-1.2006598207761683,0.31511048143311016,-0.2014110937226654,0.27604704803488916
Cameroon,2020,24.43129185,17.0816729,16.52933061,4.178992036,4.552823706,10.89035542,0.913615609999999,-0.2129239639999998,-1.3260895799999997,-1.2115361405463423,0.28235624999269476,-0.19453065725347765,0.2579650775743881
Cameroon,2021,24.53019357,17.10822251,16.56604384,4.195697056,4.561218298,11.01393249,0.9503288399999992,-0.19621894399999995,-1.20251251,-1.1427823187137875,0.23595573485898938,-0.18647252143754475,0.22423553979989075
Cameroon,2022,24.51531555,17.13451302,16.60234458,4.276666119,4.553876892,11.02298893,0.9866295800000007,-0.11524988100000044,-1.1934560699999999,-1.1774990610925513,0.1375456700462282,-0.11370894168608049,0.13570662666852878
Cameroon,2023,24.6207722,17.16093755,16.6386296,4.290459441,4.572646994,11.03832767,1.0229146000000018,-0.10145655899999984,-1.178117330000001,-1.205113417370021,0.11952773040006737,-0.10378139546686141,0.12226666053109296
Canada,2019,28.18704485,17.4430064,17.23821836,4.615120517,4.615120517,15.55977425,1.6225033600000014,0.2232045170000001,3.34332925,5.424562941711285,0.7462461904182226,0.3621500787996776,1.210786951340767
Canada,2020,28.13523577,17.45385009,17.25004339,4.615120517,4.615120517,15.59032629,1.6343283899999985,0.2232045170000001,3.37388129,5.514029976736818,0.7530655437497873,0.3647894789093375,1.2307563976810634
Canada,2021,28.32789743,17.45938912,17.25669749,4.615120517,4.615120517,15.51946925,1.6409824900000007,0.2232045170000001,3.30302425,5.420204958295385,0.7372499323605376,0.3662747040859077,1.209814229757327
Canada,2022,28.40181585,17.47750834,17.27602843,4.615120517,4.615120517,15.58152734,1.6603134300000004,0.2232045170000001,3.365082339999999,5.587091402157826,0.7511015783649299,0.37058945721176356,1.2470640378534907
Canada,2023,28.39298091,17.50683108,17.3066958,4.615120517,4.615120517,15.60410962,1.6909808000000002,0.2232045170000001,3.387664619999999,5.7284758292592945,0.7561420452650887,0.3774345527202738,1.278621680615996
Central,2019,21.52135906,15.41382766,14.54083592,2.727852828,3.499533282,7.700215736,-1.0748790800000005,-1.664063172,-4.516229264000001,4.8544003563574005,7.515290794531067,1.7886666913812428,-8.078028855158026
Central,2020,21.56772577,15.43026014,14.56746282,2.797281335,3.552486829,7.793314738,-1.0482521800000004,-1.594634665,-4.423130262,4.636555939565473,7.053276843595732,1.6715792638898204,-7.393612827442748
Central,2021,21.64613425,15.44712103,14.5949313,2.815408719,3.575150689,7.891099555,-1.020783699999999,-1.576507281,-4.325345445,4.415242127125242,6.818938586882685,1.6092729353761184,-6.960661360790873
Central,2022,21.59146598,15.44436671,14.60318352,2.815408719,3.575150689,8.026465673,-1.0125314799999998,-1.576507281,-4.189979327,4.2424859691367125,6.60553291625498,1.5962632504617056,-6.688310019884369
Central,2023,21.66151064,15.45497745,14.62518576,2.923161581,3.64805746,8.160672811,-0.990529239999999,-1.4687544190000001,-4.055772189000001,4.017360943983303,5.956933325051055,1.4548441983987102,-5.900516639193488
Chad,2019,23.14939079,16.6300341,15.17241576,2.240709689,3.629660094,10.22460025,-0.44329924,-2.151206311,-1.9918447500000003,0.8829832638729901,4.284868996732218,0.9536281227495037,-1.8994791697509548
Chad,2020,23.09494743,16.6618538,15.21453505,2.4765384,3.73289634,10.19478379,-0.4011799499999995,-1.9153776000000002,-2.0216612099999995,0.8110499431447383,3.8722445964228958,0.7684110897991192,-1.5534668935807057
Chad,2021,23.18966743,16.69629618,15.26001321,2.509599262,3.788724789,10.2410018,-0.35570178999999946,-1.882316738,-1.9754432000000008,0.7026686822833272,3.7184098003282835,0.66954343305356,-1.322645021930311
Chad,2022,23.24070482,16.73086307,15.30636852,2.541601993,3.856510295,10.41874646,-0.3093464800000003,-1.8503140070000001,-1.7976985400000007,0.55611171545014,3.3263067889254514,0.572388124960146,-1.0289812965541925
Chad,2023,23.29963629,16.77660299,15.36462165,2.564949357,3.893859035,10.40891241,-0.25109334999999966,-1.826966643,-1.807532590000001,0.45385941325727613,3.302301748065397,0.45873917472912346,-0.8291860086325955
Chile,2019,26.35191182,16.77030338,16.63840496,4.615120517,4.615120517,13.66937521,1.0226899599999992,0.2232045170000001,1.4529302099999999,1.4858971383476904,0.3243005857577587,0.22826901856254925,0.33165895307657856
Chile,2020,26.26076607,16.7792683,16.64832782,4.615120517,4.615120517,13.69950259,1.0326128199999989,0.2232045170000001,1.4830575899999996,1.5314242802323017,0.3310251530591341,0.2304838457361078,0.3418208167913237
Chile,2021,26.47747211,16.78368328,16.65376822,4.615120517,4.615120517,13.73836193,1.03805322,0.2232045170000001,1.5219169299999997,1.5798307697590144,0.3396987332747729,0.23169816759039488,0.35262536390579924
Chile,2022,26.43407867,16.78864118,16.65980731,4.615120517,4.615120517,13.80365259,1.0440923100000017,0.2232045170000001,1.5872075900000002,1.6571912390926358,0.35427190350468424,0.23304611975696476,0.3698925700983035
Chile,2023,26.53898714,16.79403746,16.66634046,4.615120517,4.615120517,13.95489069,1.050625460000001,0.2232045170000001,1.738445689999999,1.8264553027412678,0.3880289305671817,0.23450434834720313,0.40767307367045363
China,2019,30.28987887,21.06525497,20.55954955,4.615120517,4.615120517,16.90030874,4.94383455,0.2232045170000001,4.68386374,23.156247385304216,1.0454595437805139,1.103486202860663,5.168579013169343
China,2020,30.31803453,21.06763538,20.58033095,4.615120517,4.615120517,16.96090147,4.964615950000001,0.2232045170000001,4.744456469999999,23.554404265042695,1.0589841148138754,1.1081247052102468,5.257449427201597
China,2021,30.51136832,21.0685279,20.59871625,4.615120517,4.615120517,17.07353863,4.983001249999999,0.2232045170000001,4.857093630000001,24.20290362965704,1.0841252377079276,1.1122283872166465,5.402197414655149
China,2022,30.51480358,21.06839691,20.61521106,4.615120517,4.615120517,17.1028976,4.99949606,0.2232045170000001,4.886452599999998,24.42980052107675,1.0906782924263942,1.1159101033157035,5.4528418257132865
China,2023,30.50992644,21.06735896,20.62993868,4.615120517,4.615120517,17.1723251,5.014223679999999,0.2232045170000001,4.955880099999998,24.84989135266075,1.106174824030412,1.1191973746243629,5.546607996873123
Colombia,2019,26.5010163,17.72569159,17.51625368,4.609162207,4.615120517,13.73945456,1.9005386799999986,0.21724620699999964,1.5230095600000002,2.894538578789779,0.3308680501347384,0.41288481948678574,0.6288275272572491
Colombia,2020,26.32297712,17.7400548,17.53456697,4.6121458,4.615120517,13.71926298,1.9188519700000004,0.22022980000000025,1.5028179799999997,2.8836852414744207,0.3309653031718043,0.42258838558270656,0.635073423992864
Colombia,2021,26.48696565,17.75101909,17.54939239,4.615120517,4.615120517,13.74258449,1.9336773900000015,0.2232045170000001,1.5261394900000003,2.951061425799134,0.34064122774007655,0.43160552786877115,0.6586902401828273
Colombia,2022,26.56776596,17.76170202,17.56386065,4.615120517,4.615120517,13.72443434,1.948145649999999,0.2232045170000001,1.50798934,2.9377828729673694,0.33659003227584894,0.434834908853901,0.6557264072115544
Colombia,2023,26.61902819,17.7729113,17.57876816,4.602165677,4.615120517,13.91934758,1.9630531599999994,0.2102496770000002,1.70290258,3.3428882908411515,0.35803471740746695,0.4127312928238296,0.7028411833964349
Democrat,2019,24.67018927,18.34754476,17.55005879,3.000719815,3.742420221,11.62939194,1.9343437900000016,-1.391196185,-0.5870530600000006,-1.1355624410114995,0.816705977464577,-2.6910517011264434,1.5797901357644857
Democrat,2020,24.6092931,18.37975457,17.59532509,3.04927304,3.779633817,11.64192137,1.9796100899999995,-1.34264296,-0.5745236299999998,-1.1373327748914261,0.7713801071731446,-2.657909550883466,1.5270318433852381
Democrat,2021,24.73655367,18.41213365,17.64070057,3.08190997,3.802208139,11.67903758,2.02498557,-1.3100060300000003,-0.537407420000001,-1.0882422707109314,0.704006960766744,-2.6527433073629876,1.4256039367322126
Democrat,2022,24.9099092,18.44436767,17.68587099,3.113515309,3.835141961,11.68264872,2.0701559900000017,-1.2784006910000003,-0.5337962800000007,-1.1050415664817195,0.6824055332052306,-2.646488848093792,1.4126859021739528
Democrat,2023,24.91871116,18.47696402,17.73134391,3.139832618,4.036008985,11.67195874,2.11562891,-1.2520833820000004,-0.5444862599999993,-1.1519308727537751,0.6817421978733307,-2.648943800689774,1.4423135029877587
Republic,2019,23.36065304,15.5412481,15.14632234,3.88567903,4.194189897,11.54482005,-0.46939266000000046,-0.5062369700000002,-0.67162495,0.3152558218028673,0.34000137966440164,0.23762391793864054,-0.15959415200434357
Republic,2020,23.16288633,15.56519586,15.17701569,3.906004933,4.207673248,11.87674912,-0.4386993100000005,-0.485911067,-0.3396958800000007,0.14902434816584328,0.1650619875063043,0.213168849814264,-0.0724125800262444
Republic,2021,23.41962734,15.58913728,15.20762793,3.925925911,4.219507705,11.82849231,-0.40808707000000055,-0.46599008899999994,-0.38795269000000054,0.15831847656071873,0.18078210854088964,0.19016453006904946,-0.07377484098287372
Republic,2022,23.48435305,15.61310381,15.23820676,3.943521672,4.226833745,11.70385924,-0.37750823999999916,-0.448394328,-0.5125857600000003,0.1935053481066621,0.22984054739756943,0.16927255358926235,-0.08676670052869283
Republic,2023,23.45249392,15.63729571,15.26895292,3.956996371,4.254193263,11.74536263,-0.34676207999999953,-0.43491962900000036,-0.47108236999999953,0.16335350247252922,0.2048829695888407,0.15081363518486823,-0.07104564469120304
Costa Ri,2019,24.88865382,15.42485927,15.2026653,4.6121458,4.614129927,11.98788243,-0.4130497000000002,0.22022980000000025,-0.22856256999999935,0.09440770096972878,-0.050336289078585915,-0.09096585282106015,0.020791389103023198
Costa Ri,2020,24.85676077,15.43178922,15.21823717,4.614129927,4.614129927,11.96413513,-0.3974778299999997,0.22221392699999942,-0.2523098699999995,0.10028757961518182,-0.05606676703355923,-0.08832510949973811,0.022285296895614645
Costa Ri,2021,24.8970487,15.43687487,15.23138702,4.615120517,4.613138356,11.967223,-0.3843279800000001,0.2232045170000001,-0.2492219999999996,0.09578298783155988,-0.055627476135773936,-0.08578374114548573,0.02137919553576021
Costa Ri,2022,24.96089693,15.4411694,15.24323065,4.615120517,4.615120517,11.96842005,-0.3724843500000006,0.2232045170000001,-0.24802494999999958,0.09238541228453248,-0.05536028916869908,-0.08314018943180912,0.02062084132681495
Costa Ri,2023,25.18338645,15.44583404,15.25493992,4.615120517,4.615120517,12.06971772,-0.3607750799999998,0.2232045170000001,-0.14672728000000035,0.052935546180182494,-0.03275019166312385,-0.08052662747703636,0.011815453017278835
Croatia,2019,24.84177575,15.18907195,14.63118992,4.615120517,4.615120517,12.86766998,-0.9845250799999992,0.2232045170000001,0.6512249800000003,-0.6411473255324981,0.14535635711923478,-0.21975044495578627,-0.14310697912132309
Croatia,2020,24.78307711,15.18012331,14.62765959,4.615120517,4.615120517,12.84559965,-0.9880554099999994,0.2232045170000001,0.6291546500000003,-0.6216396556591564,0.14043015977155418,-0.22053843055828695,-0.13875277908944839
Croatia,2021,24.95747092,15.17108331,14.62425082,4.615120517,4.615120517,12.89562431,-0.9914641799999995,0.2232045170000001,0.6791793100000003,-0.6733819576621157,0.1515958898449434,-0.22129928341970104,-0.15030189461648705
Croatia,2022,24.98873949,15.16504809,14.62409001,4.615120517,4.615120517,12.85417596,-0.99162499,0.2232045170000001,0.637730959999999,-0.6323899568326894,0.14234443090274615,-0.22133517693807994,-0.14115229487049136
Croatia,2023,25.15875972,15.16609665,14.6312346,4.615120517,4.615120517,12.84401395,-0.9844803999999989,0.2232045170000001,0.6275689500000006,-0.6178293309235798,0.14007622436894734,-0.21974047217796666,-0.13790229739723087
Cuba,2019,25.36213769,16.2316785,15.9717284,4.613138356,4.614129927,12.1990393,0.35601340000000015,0.22122235600000018,-0.017405699999999413,-0.006196662436379794,-0.003850529961829073,0.0787581231155705,-0.0013708402635126391
Cuba,2020,25.39937713,16.22931094,15.97046255,4.614129927,4.615120517,12.15051947,0.3547475500000008,0.22221392699999942,-0.06592552999999945,-0.02338692024995136,-0.014649570910856152,0.07882984617912882,-0.005196899389177499
Cuba,2021,,16.22445088,15.96687117,4.615120517,4.615120517,12.10060388,0.35115616999999943,0.2232045170000001,-0.11584112000000069,-0.04067832402771058,-0.025856261238339204,0.0783796433164198,-0.009079585666974638
Cuba,2022,,16.21882937,15.96265888,4.615120517,4.615120517,12.04354774,0.34694387999999954,0.2232045170000001,-0.17289726000000094,-0.059985646225769046,-0.038591449408923645,0.07743944116150589,-0.013389067192755658
Cuba,2023,,16.21521619,15.96062069,4.615120517,4.615120517,12.12230781,0.34490569000000093,0.2232045170000001,-0.09413718999999965,-0.032468452471611065,-0.02101184602568716,0.07698450794700197,-0.007247105251663407
Cyprus,2019,23.98889803,14.0675696,13.66417824,4.615120517,4.615120517,11.32321008,-1.9515367599999998,0.2232045170000001,-0.8932349199999994,1.7431807816956577,-0.1993740688861336,-0.43559181992354506,0.3890858244220619
Cyprus,2020,23.9641025,14.07960256,13.67644962,4.615120517,4.615120517,11.25312563,-1.9392653800000001,0.2232045170000001,-0.9633193700000007,1.868131904124412,-0.21501723469759454,-0.4328527924777217,0.4169754793523799
Cyprus,2021,24.13681575,14.09110234,13.68847346,4.615120517,4.615120517,11.24679531,-1.927241539999999,0.2232045170000001,-0.9696496900000007,1.868749161816123,-0.21643019071564998,-0.4301690170780361,0.41711325405732275
Cyprus,2022,24.15648426,14.1017198,13.69991338,4.615120517,4.615120517,11.21289159,-1.9158016199999999,0.2232045170000001,-1.0035534100000003,1.9226092486345248,-0.22399765416275313,-0.4276155752599177,0.4291350687212022
Cyprus,2023,24.24629525,14.11188747,13.71121614,4.615120517,4.615120517,11.27856099,-1.9044988600000003,0.2232045170000001,-0.9378840099999994,1.786199027857228,-0.20933994745407314,-0.4250927481733509,0.39868769127874226
Czechia,2019,26.27154086,16.18312196,15.88094876,4.615120517,4.615120517,13.50545582,0.265233760000001,0.2232045170000001,1.2890108199999997,0.3418891864692844,0.287713037485874,0.05920137329289417,0.0763112107333996
Czechia,2020,26.24915558,16.18555419,15.88527316,4.615120517,4.615120517,13.47968907,0.26955816000000077,0.2232045170000001,1.263244069999999,0.3405177471401119,0.28196178249746406,0.06016659890620892,0.07600509928033684
Czechia,2021,26.39649534,16.16743547,15.86921818,4.615120517,4.615120517,13.58777562,0.25350318000000094,0.2232045170000001,1.3713306200000002,0.3476366730013729,0.3060871886844107,0.0565830548498643,0.07759407568875842
Czechia,2022,26.43313385,16.1831452,15.88712177,4.615120517,4.615120517,13.51677571,0.27140677000000046,0.2232045170000001,1.300330709999999,0.35291855793290705,0.29023968806581696,0.06057921700838022,0.07877301626375106
Czechia,2023,26.56160215,16.20096909,15.90729585,4.615120517,4.615120517,13.49787096,0.2915808500000008,0.2232045170000001,1.28142596,0.373639270628867,0.28602006247306144,0.06508216279069966,0.08339797293294858
Denmark,2019,26.56797327,15.57585211,15.44795048,4.615120517,4.615120517,12.43358439,-0.16776452000000042,0.2232045170000001,0.21713938999999982,-0.03642828553644286,0.04846649266662461,-0.03744579865633695,-0.00813095787829982
Denmark,2020,26.59715958,15.57876852,15.4522525,4.615120517,4.615120517,12.48649877,-0.16346249999999962,0.2232045170000001,0.2700537700000005,-0.044143664378624985,0.060277221296879235,-0.03648556836011243,-0.009853065286241098
Denmark,2021,26.73545955,15.58310267,15.45799284,4.615120517,4.615120517,12.64603922,-0.1577221600000005,0.2232045170000001,0.42959422000000025,-0.06775652830191545,0.09588737038109184,-0.03520429854299685,-0.015123563173225878
Denmark,2022,26.71958253,15.59097769,15.46730618,4.615120517,4.615120517,12.59120504,-0.14840882000000022,0.2232045170000001,0.37476003999999996,-0.05561769531955288,0.08364813371910071,-0.033125518986640005,-0.012414120820453966
Denmark,2023,26.73230485,15.59838955,15.4761654,4.615120517,4.615120517,12.57958409,-0.1395496000000005,0.2232045170000001,0.36313909000000066,-0.05067591475386427,0.08105428518726972,-0.031148101065543325,-0.011311093076169454
Djibouti,2019,21.85106587,13.90050407,13.65095308,4.185098925,4.284964922,6.827835794,-1.964761919999999,-0.20681707500000002,-5.388609206,10.58733416971023,1.1144563943029926,0.40634631336578386,-2.189641485027024
Djibouti,2020,21.88176553,13.91552692,13.66786054,4.182050143,4.298645026,7.045983692,-1.9478544600000003,-0.2098658570000005,-5.170461308,10.071306119045236,1.0851032934887634,0.40878814555917325,-2.1136232897827774
Djibouti,2021,21.9428635,13.9299538,13.68427139,4.195697056,4.310799125,7.116114988,-1.9314436100000005,-0.19621894399999995,-5.100330012000001,9.850999810568627,1.0007813690061471,0.37898582554974786,-1.9329527801739756
Djibouti,2022,22.02462806,13.94398908,13.7003881,4.189654742,4.301358732,7.210271241,-1.9153269000000002,-0.20226125800000005,-5.006173759,9.588459266686819,1.0125550022619292,0.38739642827524035,-1.939373833561834
Djibouti,2023,22.13389434,13.9578301,13.71642145,4.192680463,4.325456283,7.442184317,-1.8992935499999994,-0.19923553699999985,-4.7742606830000005,9.067722521240492,0.9512023909554912,0.37840677035488596,-1.8066125658863421
Dominica,2019,25.21124325,16.20372678,16.00317615,4.605170186,4.611152258,12.39459764,0.3874611500000018,0.21325418599999946,0.17815264000000042,0.06902722676993649,0.037991796226951036,0.08262771214987408,0.014720345056660178
Dominica,2020,25.09074538,16.21416018,16.02227306,4.615120517,4.615120517,12.445069,0.40655806000000005,0.2232045170000001,0.22862399999999994,0.09294892990943998,0.05102990949460801,0.09074559541475707,0.020746621006103416
Dominica,2021,25.26914691,16.22456848,16.04080189,4.596129441,4.603168183,12.57187676,0.4250868900000011,0.20421344100000027,0.3554317600000001,0.15108938146562684,0.07258394275028628,0.08680845653088883,0.030854482487657316
Dominica,2022,25.45539785,16.23416477,16.05800026,4.596129441,4.603168183,12.65598846,0.44228526000000024,0.20421344100000027,0.43954345999999944,0.19440359348739947,0.08976068243564586,0.09032059484817982,0.039699826768827086
Dominica,2023,25.52272139,16.24307637,16.07401847,4.611152258,4.615120517,12.76280562,0.4583034699999988,0.21923625799999957,0.5463606199999997,0.2503989680173506,0.11978205784735967,0.10047673779121481,0.05489653275518553
Ecuador,2019,25.40164772,16.6685278,16.22202197,4.606169686,4.613138356,13.36592956,0.6063069700000003,0.21425368600000017,1.1494845599999994,0.6969405006353833,0.24628130398008824,0.12990350316999158,0.1493220711838163
Ecuador,2020,25.28621171,16.68034032,16.23664364,4.604169686,4.6121458,13.33854898,0.6209286400000007,0.2122536859999995,1.1221039800000003,0.6967464982399882,0.23817070583026978,0.13179439258296688,0.14788701245902966
Ecuador,2021,25.40015279,16.68808346,16.24742115,4.615120517,4.615120517,13.43898152,0.6317061500000012,0.2232045170000001,1.2225365200000002,0.7722838382835996,0.272875673461461,0.14099966609667988,0.17237724111099703
Ecuador,2022,25.48189571,16.6960507,16.25863043,4.615120517,4.615120517,13.42667485,0.6429154300000004,0.2232045170000001,1.2102298499999993,0.7780754444115855,0.2701287691282324,0.14350162802499747,0.17366995375944838
Ecuador,2023,25.5010845,16.70477526,16.27078721,4.602165677,4.615120517,13.63253063,0.6550722100000019,0.2102496770000002,1.4160856299999995,0.9276383431933447,0.2977315463118417,0.1377287205641767,0.19503566202921607
Egypt,2019,26.48744958,18.49349579,17.64322685,4.615120517,4.615120517,15.01050881,2.0275118500000016,0.2232045170000001,2.794063809999999,5.664997484431151,0.6236476631782298,0.452549803191027,1.2644530273186707
Egypt,2020,26.67343391,18.50974532,17.66071599,4.615120517,4.615120517,14.96832919,2.04500099,0.2232045170000001,2.75188419,5.627605892915349,0.6142329814688865,0.4564534582374721,1.2561070551945248
Egypt,2021,26.77458239,18.52465338,17.67746886,4.615120517,4.615120517,15.06478495,2.0617538600000014,0.2232045170000001,2.8483399499999997,5.87257588650471,0.6357623427915544,0.46019277449418616,1.3107854642931314
Egypt,2022,26.8902533,18.53951435,17.69477654,4.615120517,4.615120517,15.03049051,2.0790615399999997,0.2232045170000001,2.8140455099999997,5.8505737916506835,0.6281076688755689,0.46405592684897634,1.3058744973382501
Egypt,2023,26.70468635,18.55639776,17.71475059,4.615120517,4.615120517,14.97879237,2.0990355900000015,0.2232045170000001,2.7623473700000005,5.798265441572903,0.6165684105070707,0.4685142250317606,1.2941990373240724
El Salva,2019,24.01469076,15.64365322,15.32545692,4.589040804,4.603168183,11.00142976,-0.2902580799999992,0.19712480399999954,-1.2150152399999996,0.3526679907331381,-0.23950964104201233,-0.05721706712941603,0.0695196085503435
El Salva,2020,23.93898428,15.64563685,15.33698988,4.6121458,4.606169686,11.00807441,-0.27872511999999894,0.22022980000000025,-1.2083705899999995,0.33680323770221937,-0.2661192133615822,-0.06138357743257584,0.07417410967851232
El Salva,2021,24.09204815,15.64901687,15.34950527,4.594109239,4.607168189,11.10389769,-0.2662097299999999,0.20219323899999964,-1.11254731,0.2961709190073262,-0.2249495441496367,-0.053825807562015354,0.059883757411697845
El Salva,2022,24.18865543,15.65293149,15.36213795,4.615120517,4.615120517,11.10063658,-0.2535770500000005,0.2232045170000001,-1.1158084200000005,0.2829434075087617,-0.24905347945063336,-0.05659954296753499,0.06315424661132736
El Salva,2023,24.25008567,15.6575868,15.37513114,4.598145571,4.609162207,11.17118334,-0.2405838599999992,0.20622957099999972,-1.0452616599999995,0.2514730848728067,-0.21556386372454747,-0.04961550623732383,0.05186118641136544
Equatori,2019,23.15372805,14.32844077,14.00860719,4.213607983,4.519612298,9.274758067,-1.6071078100000005,-0.17830801699999999,-2.9416869329999997,4.727608044599248,0.5245263636580417,0.2865602067063128,-0.8429704155857394
Equatori,2020,23.01517575,14.35577983,14.04243814,4.21508618,4.516338972,9.114510467,-1.57327686,-0.17682982000000003,-3.1019345329999997,4.880201822003806,0.5485145251221741,0.27820226396396525,-0.8629652097486051
Equatori,2021,23.22600242,14.38013492,14.07308027,4.216562195,4.514150788,9.13938317,-1.5426347299999996,-0.1753538050000003,-3.07706183,4.746782445315355,0.539574500110764,0.2705068696306481,-0.8323663632932533
Equatori,2022,23.33975932,14.40526528,14.10429577,4.219507705,4.508659286,9.073380116,-1.5114192299999996,-0.17240829500000032,-3.143064884000001,4.75048870681532,0.5418904577248139,0.26058121247451327,-0.8190236583587857
Equatori,2023,23.23591334,14.429371,14.13430169,4.218036035,4.49980967,9.107420777,-1.4814133100000006,-0.17387996500000025,-3.1090242230000005,4.6057498650646105,0.5405970230793931,0.25758809449333464,-0.8008476253361905
Eritrea,2019,,14.99114407,14.09249739,3.937690752,4.345103281,8.0614328,-1.5232176099999997,-0.4542252480000002,-4.1550122,6.32898775280484,1.8873114469880263,0.6918838966602174,-2.8747860316067424
Eritrea,2020,,15.00678467,14.12361492,3.958906591,4.342505877,8.094330301,-1.4921000800000002,-0.4330094090000003,-4.122114699000001,6.1506076721470775,1.7849144496442044,0.6460933738096533,-2.663270993107274
Eritrea,2021,,15.02452583,14.15666823,3.979681654,4.339901708,7.984353092,-1.4590467700000005,-0.412234346,-4.232091908,6.174820028710539,1.7446136399062722,0.6014691910143626,-2.54547289620319
Eritrea,2022,,15.04206096,14.18933225,3.996364154,4.337290741,7.939851659,-1.4263827500000001,-0.39555184600000004,-4.276593341,6.100058970367268,1.6916143906238577,0.5642083298650566,-2.4128895864376325
Eritrea,2023,,15.05977783,14.22199848,4.014579594,4.357990057,7.998211185,-1.39371652,-0.3773364060000004,-4.2182338150000005,5.879022153188124,1.5916931874197708,0.5258999826396277,-2.2183690900783906
Estonia,2019,24.18504859,14.0983552,13.72803034,4.615120517,4.615120517,12.35509046,-1.8876846599999997,0.2232045170000001,0.13864545999999933,-0.2617189080206423,0.030946292933542684,-0.42133974278360936,-0.05841684245451492
Estonia,2020,24.18338511,14.10033079,13.73258102,4.615120517,4.615120517,12.12741458,-1.8831339800000002,0.2232045170000001,-0.08903042000000028,0.16765620915567214,-0.01987199189440721,-0.4203240104521879,0.0374216231866428
Estonia,2021,24.33969725,14.10139076,13.7363234,4.615120517,4.615120517,12.47483939,-1.8793916,0.2232045170000001,0.2583943899999994,-0.4856242460531229,0.057674795015459523,-0.41948869433185737,-0.10839352528377649
Estonia,2022,24.3706993,14.11475626,13.75248023,4.615120517,4.615120517,12.40869118,-1.86323477,0.2232045170000001,0.1922461799999997,-0.35819976697567807,0.042910215751995016,-0.4158824168954563,-0.07995180597731881
Estonia,2023,24.44391633,14.13053076,13.77113852,4.615120517,4.615120517,12.26711571,-1.8445764800000006,0.2232045170000001,0.05067071000000034,-0.09346599989090146,0.011309931351597151,-0.4117178022879605,-0.020862033361570723
eSwatini,2019,22.24819502,13.98091906,12.55301488,4.356708827,4.510859507,10.08626799,-3.0627001200000006,-0.03520717299999987,-2.1301770100000006,6.5240933841482445,0.07499751051169247,0.10782901297196038,-0.22969488444386182
eSwatini,2020,22.13565594,13.99175536,12.57174301,4.394449155,4.535820108,10.15412178,-3.0439719899999993,0.0025331550000000647,-2.0623232199999997,6.277654116006605,-0.005224184376359233,-0.007710852866328645,0.01590227091223312
eSwatini,2021,22.27881162,14.00331207,12.59145749,4.429625613,4.56017282,10.14196743,-3.02425751,0.03770961299999964,-2.074477570000001,6.273754370399053,-0.0782277463418797,-0.11404358031444255,0.23658084936480472
eSwatini,2022,22.26984335,14.01347414,12.61007669,4.422448549,4.467056884,10.17250474,-3.00563831,0.03053254900000013,-2.0439402599999994,6.143345148807359,-0.06240670614152299,-0.09176979897635258,0.18757198677987377
eSwatini,2023,22.2145677,14.02293684,12.62820803,4.470495283,4.521788577,10.38879348,-2.98750697,0.07857928299999983,-1.8276515199999999,5.460121654731094,-0.14361554601545984,-0.23475615566010202,0.429052444721542
Ethiopia,2019,25.28670328,18.56683425,17.01684385,3.891820298,4.540098189,11.13374606,1.401128850000001,-0.5000957020000003,-1.0826989400000002,-1.5170007206984204,0.5414530864539563,-0.7006985158332036,0.7586455403521829
Ethiopia,2020,25.40222291,18.59394198,17.06585365,3.953164949,4.548599834,11.24945571,1.4501386500000013,-0.4387510510000001,-0.9669892900000008,-1.4022685435650608,0.4242675672932442,-0.6362498567832219,0.6152467972734099
Ethiopia,2021,25.43515257,18.62066693,17.11441723,4.010962953,4.557029811,11.30570659,1.498702230000001,-0.3809530470000002,-0.9107384100000004,-1.3649256860136558,0.34694857230943565,-0.5709351810641955,0.5199725990154678
Ethiopia,2022,25.56566158,18.64689388,17.1623691,4.032469159,4.553876892,11.38017243,1.5466540999999996,-0.35944684100000046,-0.8362725700000002,-1.293424399108037,0.30059553350145185,-0.5559399303646987,0.46491731433170774
